GEOID,intersects_leveedarea
06037406201,0
06037403601,0
06037800104,0
06037217101,0
06037207304,0
06037192420,0
06037221302,0
06037231500,0
06037430723,0
06037432901,0
06037700400,0
06099000602,0
06099000805,0
06099000806,0
06099000807,0
06099000801,0
06099000803,0
06099000905,0
06099000906,0
06099000909,0
06079012708,0
06079012705,1
06079012601,0
06079012706,0
06079013100,1
06079010506,0
06079010301,0
06079011505,0
06073003214,0
06073003301,0
06073003303,0
06073003403,0
06073008506,0
06073008507,0
06073008509,0
06029001105,0
06019002501,0
06019004703,0
06019006900,0
06019007700,1
06029002501,0
06029002304,0
06029003002,0
06029003125,0
06029003127,0
06029003219,0
06029004606,0
06029001104,0
06019001700,0
06019007004,0
06019005904,0
06073008510,0
06073008512,0
06073017108,0
06073017303,0
06099003201,0
06081604000,0
06081604102,0
06037900804,0
06037900805,0
06037900806,0
06037301100,0
06037301204,0
06095252605,0
06037301300,0
06037302102,0
06037302104,0
06037302201,0
06037302301,0
06019004301,0
06019007300,0
06019001600,0
06019000400,0
06019005403,0
06095252606,0
06095252607,0
06095252608,0
06095252703,0
06095252704,0
06095252705,0
06095252706,0
06095252707,0
06037700600,0
06037910502,0
06037302302,0
06019004100,0
06019008301,1
06019005503,0
06037920042,0
06083002014,0
06037700700,0
06019001500,0
06019007600,1
06019008402,1
06029001106,0
06019005505,0
06019003900,1
06019008100,1
06019007400,1
06029001002,0
06029002702,0
06029002901,0
06029002902,0
06029003133,0
06029003131,0
06029003130,0
06029003128,0
06019006802,0
06079010904,0
06079011201,0
06079011202,0
06079011105,0
06079010017,0
06079012305,0
06079012406,0
06079012403,1
06079011706,0
06099003700,0
06099003802,0
06079012002,0
06079011705,0
06079012001,0
06079012201,1
06079012202,1
06079011104,0
06079012306,1
06079012405,1
06079012404,0
06079010206,0
06079011904,0
06079010302,1
06079010207,0
06079010505,0
06073003404,0
06073003501,0
06073003502,0
06073003602,0
06073003603,0
06097150205,0
06097150206,0
06097150502,0
06097151505,0
06097154307,0
06077003119,1
06077003116,1
06077003118,1
06077003117,1
06077003115,1
06077004310,0
06077004309,0
06077004205,0
06077005223,1
06077005222,0
06077005312,1
06077003805,1
06077003804,1
06077003808,1
06077005139,0
06077005136,1
06077003503,1
06077004107,1
06077005137,1
06077005311,1
06077000102,1
06077004206,0
06077003219,1
06077000802,1
06077004004,1
06073008513,0
06073008600,0
06073008701,0
06073008702,0
06073017305,0
06081604400,0
06081604800,0
06081605100,0
06077004904,0
06077004903,0
06077005140,0
06077005138,0
06077004906,1
06077004905,1
06077001501,1
06077001502,1
06037267102,0
06037209106,0
06037207307,0
06037481403,0
06037404804,1
06037481404,0
06037432502,1
06037401706,0
06037432001,0
06037432002,0
06037190702,0
06037401707,0
06037189801,0
06037190701,0
06037190101,0
06037189802,0
06037800103,0
06037481203,0
06037189906,0
06037189907,0
06037190302,0
06037408900,0
06037185101,0
06073018621,1
06073009108,1
06073017069,0
06077005141,0
06077005503,1
06077005219,0
06077005217,0
06077005214,1
06077005216,0
06077005215,0
06077005220,0
06077005309,0
06077005211,0
06077005213,0
06077005224,1
06077005310,1
06077005212,0
06077004108,1
06077003504,1
06077000101,1
06077003806,1
06077003502,1
06077005221,0
06077003501,1
06077980000,1
06077005225,1
06077003218,1
06077004003,1
06077003807,1
06077005218,0
06077000803,1
06037310300,0
06081605200,0
06095252610,0
06095252908,0
06037310400,0
06095252909,0
06095253000,0
06095252801,0
06053012601,0
06053011002,0
06053012504,0
06053014108,0
06053011305,1
06053011901,0
06053011606,0
06053011001,0
06053011902,0
06053000106,0
06053012503,0
06053011104,0
06053000105,0
06053011103,0
06053011105,0
06053011106,0
06053011605,1
06053011306,0
06029003209,0
06029003218,0
06029003220,0
06029003222,0
06029003210,0
06029006011,0
06029003307,1
06029006012,0
06029002825,0
06029005206,0
06029004607,1
06029001001,0
06029002303,0
06029005207,0
06029002401,0
06029006010,0
06029005514,0
06029006009,0
06029002202,0
06029002001,0
06029002002,0
06029006600,1
06029002403,0
06029002402,0
06099002200,1
06089010300,0
06089010400,0
06089010900,0
06089011100,1
06037900704,0
06073003800,0
06073003901,0
06073003902,0
06073004000,0
06073008800,0
06073008901,0
06083001911,0
06083000202,0
06083002015,0
06083001909,0
06083001907,0
06083001908,0
06083980200,0
06083002504,1
06083001912,0
06083980500,0
06083980400,0
06083002408,1
06083002709,0
06037910815,0
06037480602,0
06037404805,1
06037401802,1
06037464102,0
06037464101,0
06037401705,1
06037480601,0
06037431701,0
06037404203,0
06037211123,0
06037265521,0
06037199001,0
06037432501,1
06037185102,0
06037190102,0
06037401801,1
06037300503,0
06037300601,1
06037113426,0
06037113425,0
06037460601,0
06037603901,0
06037554106,1
06037553202,1
06037553201,1
06037602512,0
06037551802,1
06037503705,0
06037602601,0
06073018201,0
06073018101,0
06073017202,0
06073018302,0
06073017068,0
06073013325,0
06073013318,0
06073013317,0
06073015407,0
06073008367,0
06073010017,0
06073007304,0
06073005602,0
06073001301,0
06073021306,0
06073013319,0
06073013324,0
06073009000,0
06073009101,0
06081605300,0
06081605400,1
06081605800,0
06095253101,0
06095253105,0
06095253106,0
06095253107,0
06095253201,0
06071980200,1
06071009300,1
06037553902,0
06037570304,1
06037620303,0
06099000910,0
06099001001,0
06099000911,0
06037403801,0
06037408134,0
06037980034,1
06037602510,0
06037604200,0
06037555300,0
06037980012,1
06037602201,0
06037550301,1
06037602513,0
06037550101,0
06037240901,0
06089011300,0
06089012000,0
06065043248,0
06065043256,0
06065043264,0
06065030101,0
06065030103,1
06093000100,1
06093000600,0
06037408212,0
06037108204,0
06037603706,0
06037243002,0
06037240902,0
06037500203,0
06037920047,1
06037920046,1
06037920049,0
06037920343,0
06037920342,0
06037920341,0
06037920048,1
06037920340,0
06037115203,0
06065051100,0
06065980004,0
06065043276,0
06065043512,1
06065043810,0
06085503111,0
06085503112,0
06085506302,0
06085511200,1
06071002021,1
06071002804,0
06071000825,0
06071002706,1
06071002105,1
06071001503,0
06071002037,1
06089012301,1
06045010801,0
06045010802,0
06079012602,0
06079011903,0
06037603703,0
06045011600,0
06045010500,0
06045010900,1
06045010200,0
06045011800,1
06085509801,0
06085512401,0
06085511911,1
06085506801,0
06085507600,0
06085505202,1
06085512035,1
06085511913,0
06085502500,0
06085506502,0
06085507206,0
06085504308,0
06085504202,0
06085504201,0
06037460800,1
06045010700,0
06045011700,1
06045011200,0
06045010400,0
06045010300,0
06045011300,0
06085503113,0
06111004304,0
06111980000,0
06111004710,0
06111004505,0
06039000510,0
06039000301,1
06039000302,1
06039001100,1
06039000203,1
06039000204,1
06039000111,0
06039000514,0
06085510500,0
06035040304,1
06035040305,0
06085512031,0
06085502902,0
06085502601,0
06039000513,1
06039000702,0
06039000701,0
06039000512,0
06039000518,0
06039000902,0
06073008368,0
06073017057,0
06073021502,0
06073008371,0
06073008373,0
06073017201,0
06073007911,0
06073007601,1
06073008201,0
06073020035,0
06073020032,0
06073020033,0
06073020030,0
06073008377,0
06073008379,0
06073018202,0
06073018616,1
06073018102,0
06053014104,0
06053011801,0
06053011203,0
06053014500,0
06037106112,0
06037106113,0
06037106114,0
06037106403,0
06065030104,1
06065031601,0
06065040102,0
06037101300,0
06037103101,0
06037103102,0
06037104103,0
06037104105,0
06065041101,0
06065041102,0
06065043818,0
06065043820,0
06065043821,0
06065044405,0
06065044518,1
06065044521,0
06065044919,0
06037106510,0
06037106520,0
06037106604,0
06037106641,0
06037910605,0
06037910714,0
06045011400,0
06065044921,0
06065044922,0
06037911001,0
06037570403,1
06037920114,1
06037402801,0
06037403901,0
06037403902,0
06037404000,0
06037404100,0
06037404301,1
06037404302,0
06037404401,1
06037431600,0
06085503803,0
06111007612,1
06111000702,0
06037113232,0
06037113234,0
06085512052,0
06057000900,0
06057000401,0
06057000701,0
06097153602,0
06097151701,0
06097153707,0
06097153201,0
06065041301,0
06065041302,0
06065043266,0
06065044928,0
06065044929,0
06065044931,1
06065044932,1
06065045114,1
06065045116,1
06037402902,0
06037403000,0
06085506802,0
06085500800,0
06085502302,0
06085501102,0
06085502703,0
06085511917,0
06085511918,0
06085509110,0
06085508006,0
06085506504,0
06085512511,1
06085505011,1
06085508705,0
06085512515,0
06085508509,0
06085508005,0
06085504508,1
06085512054,0
06085505013,1
06085504902,1
06085508707,0
06085508706,0
06085505901,0
06085503221,0
06085503220,0
06037404702,1
06037404703,1
06037900807,0
06037910211,0
06037900301,0
06037900610,0
06037901215,0
06037910720,0
06037261103,0
06037400208,0
06037104824,0
06037910814,0
06037920050,0
06037910721,0
06037910719,0
06037901217,0
06037910217,0
06037901013,0
06037901218,0
06037900808,0
06037920120,0
06037800335,0
06037139704,0
06037430004,1
06037800337,0
06037404903,1
06037143606,0
06037400605,0
06037189703,0
06037463103,0
06037143801,0
06037189704,0
06037430005,1
06037800336,0
06037143802,0
06037400801,0
06037139705,0
06037143605,0
06037189501,0
06037189502,0
06037190303,0
06037800324,0
06037431004,0
06037143302,0
06037143101,0
06037311601,0
06037800334,0
06037431003,0
06037800333,0
06037143401,0
06037311602,0
06037143102,0
06037301902,0
06037800206,0
06037143301,0
06045990100,0
06045011001,0
06089011502,0
06089012606,0
06089011501,0
06089012605,0
06065043602,1
06037462600,0
06037117405,0
06037117301,0
06037103300,0
06037910807,0
06037920331,1
06037920332,0
06065044917,1
06065044918,0
06065044923,1
06065044924,1
06065044925,1
06065045118,1
06065045122,1
06065045123,1
06073005102,0
06073005101,0
06073017901,0
06073022102,0
06073017070,0
06073008380,0
06073018301,1
06073017902,0
06073007912,0
06073007602,0
06073013327,0
06073017606,0
06073017605,0
06073010018,0
06073013321,0
06073020038,0
06073005103,0
06073020712,0
06073005401,0
06073000301,0
06073000302,0
06073001801,0
06085501101,0
06085503122,0
06085503121,0
06085502301,0
06085503118,0
06067005004,1
06067006705,1
06067009335,1
06067007434,0
06067006703,1
06067006801,1
06073015002,0
06073015001,0
06073014701,0
06073014702,0
06073010201,1
06073020711,0
06073010202,0
06073009307,1
06073021002,0
06073009203,0
06073009204,0
06073009308,1
06073007401,1
06073007303,0
06073021401,0
06073021501,0
06073005601,0
06073005403,0
06073005402,0
06073005301,0
06073005802,0
06073005801,0
06073005201,0
06073004102,0
06065044926,1
06065044930,0
06065045117,1
06065045119,1
06065045707,1
06037405001,1
06037405002,0
06037405102,1
06037405201,1
06037405202,1
06037405203,0
06085502604,0
06037408401,0
06037431900,0
06037432101,0
06037432102,0
06067004014,1
06067003002,1
06067006501,1
06067004013,1
06067006203,0
06067001601,1
06067003001,1
06067007437,0
06067004603,1
06067006803,1
06067006901,1
06067007109,1
06067009653,1
06067004016,1
06067007021,1
06085512047,0
06085503117,0
06097153202,0
06097151406,0
06031001703,0
06031001702,0
06031980000,1
06031000406,1
06031000902,0
06031000603,0
06031000604,0
06031000901,0
06037432201,0
06037432202,0
06037460900,1
06031000407,0
06031980100,1
06065046800,0
06065940700,1
06037461000,0
06037461100,0
06037400402,0
06065940800,1
06065940900,1
06001444602,1
06001450502,0
06001450751,0
06001450752,0
06001435602,0
06001437101,1
06001438203,1
06001443105,0
06001443321,0
06001451504,0
06001403502,0
06111003013,1
06061021328,1
06061020607,0
06061021324,0
06061020608,0
06061021325,0
06061021327,0
06061021323,0
06061021048,0
06061021047,0
06085502901,0
06111004716,0
06085503337,0
06085512043,0
06085503713,1
06085503902,0
06065941100,1
06065941300,1
06067001602,1
06067007438,0
06067007435,0
06065941400,1
06079012707,0
06079010303,0
06079010903,0
06079010104,0
06079010103,0
06037403316,0
06037403318,0
06037403319,0
06037403320,0
06037405400,0
06037405500,0
06001403702,0
06001425101,0
06001430101,0
06001430102,0
06037408624,0
06037408625,0
06061021326,0
06085504323,0
06037432300,0
06037432401,1
06037432402,1
06013381000,0
06085511915,0
06085504322,1
06085512038,1
06085505006,1
06037432601,1
06037461400,0
06037461600,0
06037901003,0
06037576401,0
06037570502,1
06037542501,0
06037461700,1
06065040821,0
06065043252,0
06085506202,0
06065043270,0
06065043271,0
06037191810,0
06037480302,0
06037192620,0
06073001000,0
06073001100,0
06085506601,1
06085506603,1
06085506605,1
06019006405,1
06079010202,0
06019005912,0
06079011501,0
06079011600,1
06079012503,0
06079010703,0
06079012302,0
06073001400,0
06073001500,0
06085508101,0
06073013905,0
06073013907,0
06073013908,0
06073013909,0
06073014001,0
06001450701,0
06073019206,0
06073019404,0
06073019405,0
06073019406,0
06001403600,0
06001435300,0
06001409800,0
06001440306,1
06001450601,0
06037124500,0
06037301203,0
06037127910,0
06037123205,0
06037108103,0
06037575101,0
06037900102,0
06037570001,1
06001435700,0
06001400600,0
06037310800,0
06037311700,0
06037311802,0
06001442000,0
06001426100,0
06001400100,0
06001433700,0
06001437500,0
06001441100,1
06001451503,0
06001408100,0
06001450742,1
06001404502,0
06001440301,1
06001406800,0
06001430500,0
06001422000,0
06001442200,0
06001436402,0
06001431100,0
06075980501,0
06085510400,0
06085510700,0
06001421200,0
06001422800,0
06001405000,0
06017030804,0
06017030901,0
06017031000,0
06017031200,0
06017031301,0
06027000800,0
06111005502,0
06111005503,0
06111005504,0
06111005700,1
06079010902,0
06079011101,0
06079011103,0
06079010701,0
06001400900,0
06001400700,0
06001400800,0
06001451602,0
06001400200,0
06017031504,0
06017030701,0
06111005901,0
06085509106,0
06085509108,0
06073014002,0
06073014101,0
06073014102,0
06073014200,0
06073014601,0
06073015704,0
06073019501,0
06001435200,0
06001410300,0
06001409900,0
06073001600,0
06073001700,0
06085510801,1
06085510802,0
06085510803,0
06085510900,1
06085511000,1
06073019502,0
06073019804,0
06073019805,0
06001421300,0
06001450741,0
06017030504,0
06017030709,0
06017030807,0
06017031800,0
06001423200,0
06085511100,1
06085511400,1
06085512024,0
06085512025,0
06085512026,0
06001406000,0
06001423902,0
06001443200,0
06001404200,0
06085509109,0
06085509201,0
06001400300,0
06085512027,0
06001427900,0
06001421500,0
06001407500,0
06001451401,0
06001443103,0
06001430600,0
06001451300,1
06001421600,0
06001408300,0
06001450607,0
06085513500,1
06001401800,0
06085509202,0
06085509302,0
06041101200,1
06041117000,0
06041110100,0
06041133000,0
06041114100,0
06041124200,1
06041114200,0
06041108100,0
06041128100,1
06041121200,1
06041126200,1
06041110200,1
06041113000,0
06001400400,0
06073021302,0
06073009504,0
06073019205,0
06073017041,0
06073017810,0
06073020903,0
06073014300,0
06073014500,0
06073014804,0
06073010800,0
06073008902,1
06073007100,0
06073006802,1
06073020023,0
06037533403,1
06023011000,1
06001401000,0
06085509303,0
06073018803,0
06073013701,0
06073020904,0
06073016806,0
06073019602,0
06073019203,0
06073021204,0
06073003207,0
06073019107,0
06073008347,0
06073005000,0
06073014803,0
06073003003,0
06073015802,0
06073013702,0
06073017106,0
06073016902,0
06073017010,0
06073016811,0
06073008313,0
06073018700,1
06073019701,0
06073020708,0
06073020405,0
06085512029,0
06001423601,0
06001435102,0
06001431200,0
06001440332,1
06001404400,0
06001404600,0
06001406700,0
06001436500,0
06001430800,0
06073006801,1
06073009802,0
06073018801,0
06073013906,0
06073002301,0
06073002302,0
06073002401,0
06073002402,0
06073002501,0
06085512030,0
06073002705,0
06073002707,0
06073002708,0
06073002709,0
06067009503,0
06067009502,0
06067009504,0
06037980031,0
06037980033,1
06037980025,1
06037980028,0
06037980022,0
06037980030,0
06037408703,0
06037408722,0
06037980038,0
06037980036,1
06037980039,0
06037980023,0
06037910214,0
06037910218,0
06037910216,0
06031981800,0
06001450604,0
06001450605,0
06065030300,0
06065030400,0
06065030501,0
06035040200,1
06035040500,0
06035040100,1
06035040400,0
06035040302,1
06035040600,0
06011000302,1
06011000301,1
06037532102,1
06037480201,0
06037430501,0
06065040901,0
06065040903,0
06065040904,0
06037213402,0
06037214000,0
06037214100,0
06037214400,0
06067009005,1
06067009006,0
06037216800,0
06037551203,1
06037551001,1
06037550501,1
06037276605,0
06037276607,0
06037550802,1
06037217200,0
06037218110,0
06037218210,0
06037218220,0
06037218300,0
06037650607,0
06037131023,0
06037131801,0
06037240301,0
06037500100,0
06037240302,0
06037502603,1
06037408725,0
06037218400,0
06037218500,0
06037218600,0
06037218900,0
06037219020,0
06037271702,0
06037531202,0
06037224410,0
06037267404,0
06037267300,0
06037218800,0
06037209401,0
06037232701,0
06037920106,1
06037232602,0
06037232601,0
06037273403,0
06037232702,0
06001450606,0
06093001300,0
06009000220,0
06009000400,0
06093000902,1
06095980000,0
06065030502,0
06065030503,0
06065030700,0
06001451701,0
06065030800,0
06065031702,0
06065031703,0
06067009108,1
06067009109,1
06037219500,0
06037219800,0
06037220000,0
06037220100,0
06037221120,0
06037221210,0
06037221220,0
06015000106,0
06015000107,0
06001451501,0
06037232300,0
06037232500,0
06037232800,0
06037234200,0
06067007603,0
06067006204,0
06067004019,1
06067006502,1
06067004015,1
06067006706,1
06067007027,1
06067009640,1
06067008802,1
06057000107,0
06057000404,0
06057000601,0
06057000403,0
06057001207,0
06057000503,0
06057000504,0
06057000602,0
06057001208,0
06057001209,1
06057000106,0
06057001211,0
06057001210,0
06037404402,0
06037500300,1
06037403325,0
06037670405,0
06037543305,1
06037543321,0
06037543100,0
06037542200,1
06037540201,1
06037240600,0
06037534102,1
06037239310,0
06037532800,0
06037501302,0
06037273404,0
06037232401,0
06037231902,0
06037234302,0
06037231602,0
06037236101,0
06037234002,0
06037236206,0
06037265701,0
06037216301,0
06037265204,0
06037265203,0
06001408000,0
06001441401,1
06065040202,1
06065031704,0
06031001402,1
06031001401,1
06069000502,0
06069000802,0
06069000702,0
06069000501,0
06069000701,0
06065043505,0
06065044104,0
06065044403,0
06065042007,0
06069000801,0
06067009111,1
06087122100,0
06087122500,0
06087100100,0
06087100600,0
06001432400,1
06029002819,0
06029002821,0
06029003112,0
06029003113,0
06001404300,0
06065040203,1
06065040204,1
06065040303,0
06065040402,0
06033001000,1
06033001200,0
06111003011,1
06111005801,0
06111007405,0
06111007511,0
06111007512,0
06111000303,1
06029000300,1
06037552700,0
06037552800,0
06037553000,1
06107003501,0
06059990100,0
06059062649,0
06059032058,0
06059032061,0
06041109002,0
06041130201,0
06041112202,1
06041131100,0
06041990100,0
06111007406,0
06111007509,0
06111007510,0
06111007613,1
06111007614,1
06111990100,0
06037601502,0
06037601600,0
06025011500,0
06037602002,0
06037602003,0
06037602103,0
06037602104,0
06037530700,0
06107001901,0
06107001902,0
06107002002,1
06107002003,0
06107002004,0
06037530801,0
06037530802,0
06037530901,0
06037531000,0
06037531102,0
06037531201,0
06037531301,0
06037531302,0
06037541401,0
06037207711,0
06037402503,0
06037433506,1
06037209202,0
06037980017,0
06037602801,0
06037577800,1
06037551204,1
06037980037,0
06037536201,1
06037406300,0
06037462900,0
06037542105,1
06037543000,0
06037602302,0
06037602301,0
06037541200,0
06037602700,0
06037503103,1
06037540800,0
06037602106,0
06037602105,0
06037503502,0
06037601700,0
06037542106,1
06037503402,0
06037601801,0
06037502005,0
06037601402,0
06107002008,1
06107002009,0
06107002302,0
06107002303,0
06065045124,1
06065045217,1
06065046602,0
06065046700,1
06065047000,0
06037501900,0
06037462500,0
06037501600,0
06037501002,0
06037408629,0
06037504200,0
06037601802,0
06037601202,0
06037408628,0
06037408626,0
06037501501,0
06037501200,1
06037408141,0
06037408135,0
06037408137,0
06037500403,1
06037530202,0
06037530302,0
06037530301,0
06037409000,0
06037408301,1
06037702202,0
06065940100,0
06065941200,1
06065941500,1
06065042744,1
06065043235,0
06065043278,0
06065045120,1
06065940400,1
06065940600,1
06065043279,0
06071002602,0
06009000301,0
06009000124,0
06009000221,0
06009000302,0
06009000222,0
06009000505,0
06009000506,0
06009000123,0
06037702300,0
06037408302,1
06037530500,0
06037530400,0
06037408004,0
06037407601,0
06037408003,0
06037434004,1
06037433804,1
06037482002,0
06037407902,0
06037482522,0
06037407501,0
06037434100,0
06037434003,1
06037406602,0
06037402404,0
06037402403,0
06037403500,0
06037800202,0
06037406101,0
06077005004,1
06071000201,0
06071000808,0
06077004701,1
06077003110,1
06077003215,1
06077005122,1
06077003700,1
06077003803,1
06077004001,1
06077003308,1
06077003900,1
06097151405,0
06097153302,0
06097153708,0
06097152401,0
06097151205,1
06097154308,0
06097153405,0
06097154304,0
06037980016,1
06037113239,0
06037113427,0
06037226702,0
06037800338,0
06037143402,0
06037141305,0
06037128703,0
06037800205,0
06037406000,0
06037297002,0
06037297001,0
06037403326,0
06037405701,0
06037670604,0
06037403305,0
06037670603,0
06037405800,0
06037480202,0
06037577605,0
06037901007,0
06037901101,0
06037901102,0
06037276601,1
06037277000,0
06073008331,0
06073008336,0
06073008337,0
06073011601,1
06073011602,1
06073011700,1
06073011801,0
06073013307,0
06037480102,0
06037404501,0
06037480012,0
06037480002,0
06037431200,1
06037431800,0
06037431300,1
06037430802,0
06107002304,0
06071002901,0
06073013308,0
06073013309,0
06073013312,0
06107002601,0
06107002602,0
06107002901,0
06107001400,1
06107001502,0
06107002500,0
06107002800,0
06107004200,0
06081610700,0
06081610800,0
06081611000,0
06081611200,0
06037920040,0
06095250701,0
06095251000,0
06095251300,0
06077005106,1
06077005119,1
06077004202,1
06077002800,1
06077003602,1
06077003109,1
06077001800,1
06077005124,0
06077003406,1
06077003305,1
06001435104,0
06001405301,0
06061023502,0
06061023501,0
06107001705,0
06001982000,0
06001450102,0
06017030902,0
06017031302,0
06017031404,0
06017031100,0
06017030502,0
06017030601,0
06017031503,0
06017030801,0
06017030603,0
06037431100,1
06037800101,0
06037430724,0
06037430902,0
06037800328,0
06071003401,0
06107002903,0
06107002904,0
06071003403,0
06071003700,0
06037670500,0
06037670701,0
06037700200,0
06107003001,0
06107003002,0
06107000502,0
06107000302,1
06107004500,0
06107000600,0
06107001602,0
06107000401,0
06107003902,0
06107000701,0
06107002006,1
06107004000,0
06107000202,0
06107002100,0
06073008343,0
06073008344,0
06073008345,0
06037700300,0
06107003100,0
06017032002,0
06017031409,0
06017030606,0
06017030712,0
06017030812,0
06017031407,0
06017031408,0
06017032001,0
06017030605,0
06017030506,0
06017030604,0
06017030201,0
06017030507,0
06017031601,0
06017030202,0
06017030403,0
06017031506,0
06017030404,0
06017030711,0
06017031602,0
06017031505,0
06017030811,0
06073013401,0
06073013409,0
06073015601,0
06073015701,0
06037137301,0
06037137302,0
06107002202,0
06059099902,1
06037137401,0
06037141400,0
06037535001,0
06037603005,0
06037604001,0
06037104203,0
06037102107,0
06037620904,0
06037650003,0
06095250106,0
06095250104,0
06037203800,0
06037208610,0
06037208620,0
06037208903,0
06037209300,0
06037209510,0
06037210010,0
06037190510,0
06037190520,0
06037190902,0
06037191000,0
06037191110,0
06037191120,0
06037191201,0
06037191420,0
06037191500,0
06037191610,0
06037191620,0
06037191710,0
06037191820,0
06037137402,0
06085503506,1
06085512001,0
06085510300,0
06085504602,1
06085507002,0
06085512307,0
06085511910,0
06085505700,0
06085506900,0
06085507301,0
06085501700,1
06085503116,0
06085507701,0
06083001206,0
06081601601,0
06085502908,0
06085502909,0
06085509107,0
06085511701,0
06085511907,1
06085511912,1
06095252904,0
06095252305,1
06095251802,0
06085503207,0
06085502910,0
06085503001,0
06023000500,0
06023000600,0
06023000700,0
06039000506,0
06039000102,0
06039000602,0
06039000103,0
06007000102,1
06085503208,0
06095251200,0
06085500100,0
06085500200,0
06085500300,0
06095252502,0
06095250200,0
06085500400,0
06085500600,0
06085500901,0
06085500902,0
06085501000,0
06085503210,0
06085503211,0
06007001000,1
06067000501,1
06067000502,1
06007000201,1
06085503002,0
06085503003,0
06085511800,0
06085512305,0
06085511914,0
06085507302,0
06085504307,0
06085503504,0
06085504318,1
06085507500,0
06085512200,0
06085507203,1
06085503802,0
06085512602,1
06007000300,1
06085512402,0
06085506604,1
06085512308,0
06085501200,0
06085501300,0
06085501401,1
06085501800,1
06085503105,0
06059099233,1
06059099502,1
06059001101,0
06085507401,0
06085507100,0
06085507805,0
06085507702,0
06085505303,0
06085503707,1
06059001102,0
06059062628,0
06085502001,0
06085502002,0
06059001103,0
06007000501,1
06007000502,1
06085501501,0
06085501502,0
06007001100,1
06085502101,0
06085502202,0
06007001200,1
06007001300,1
06007002800,1
06007003100,0
06007000202,1
06065044927,0
06065043812,0
06085502701,0
06085502800,0
06085502903,0
06085502906,0
06085503110,0
06007000601,1
06093000701,0
06093001200,1
06093000800,1
06093000703,0
06093000200,1
06093001100,0
06093000300,1
06093000702,0
06085502400,0
06085510200,0
06085512309,0
06085504601,1
06085510001,0
06085500500,0
06085512100,1
06085507402,0
06007000604,1
06007000700,1
06007000800,1
06085502907,0
06085503336,0
06071025100,1
06037272100,0
06037403403,0
06037407302,0
06037530902,0
06037221110,0
06037212303,0
06037201200,0
06037191203,0
06033000602,0
06033001302,1
06033001101,0
06033000901,0
06033000703,0
06033001102,0
06033000902,1
06033000704,0
06033000402,0
06033000401,0
06033000601,0
06033001301,0
06019008403,1
06019008303,0
06019008304,1
06019008405,1
06019004003,0
06019004005,0
06019007204,0
06019008200,1
06019007203,0
06019005526,0
06019004004,0
06019006001,0
06019006409,0
06019006407,1
06019006410,0
06019005914,0
06019006606,0
06019000602,0
06019001415,0
06019001417,0
06019008504,0
06019001416,0
06019005913,0
06019005916,0
06019007101,0
06019007102,0
06019006002,0
06019006102,0
06019006302,0
06019006301,0
06019005529,0
06019006406,0
06019008404,1
06019008503,0
06019006408,0
06019006411,0
06019006101,0
06019001418,0
06019004218,0
06019005528,0
06019006605,0
06019005915,1
06019008600,0
06019003811,0
06019004217,0
06019003812,0
06019004705,0
06019004706,0
06019004006,0
06019000701,0
06019000702,0
06019000601,0
06051000102,0
06051000101,1
06061022200,0
06061023800,0
06061022600,0
06061023400,0
06061023700,0
06037135201,0
06037119400,0
06037113213,0
06037296600,0
06037575300,0
06019004410,0
06019003401,0
06019003402,0
06019005527,0
06019007903,1
06019004411,0
06037554001,1
06037920013,1
06037920312,0
06037535501,1
06037237300,0
06037408402,0
06037227010,0
06037219300,0
06085508508,0
06085508507,0
06085508003,0
06081600402,0
06037403321,0
06037405600,0
06081601901,0
06081603802,0
06081609201,0
06081609202,0
06037408303,0
06065045115,1
06065045303,1
06065048901,0
06065048902,0
06037408627,0
06085511302,0
06085512045,0
06085512037,0
06085512036,0
06013307102,0
06013331000,0
06085512311,0
06073000902,0
06073004101,0
06073005202,0
06073001202,0
06073000901,0
06073019109,0
06073017111,0
06073017059,0
06073021402,0
06073020042,0
06073017112,0
06073020031,0
06073017113,0
06073013323,0
06073020043,0
06073016618,0
06073020110,0
06073001802,0
06073005302,0
06073001302,0
06073001201,0
06073021305,0
06073021101,0
06073013322,0
06073015706,0
06073015705,0
06073015408,0
06073013425,0
06081614000,0
06081600401,0
06081603801,0
06081984300,0
06065040404,0
06065043316,0
06065044515,0
06019000502,0
06037405900,0
06085512313,0
06085512314,0
06085512604,0
06085502603,0
06037117530,0
06037119310,0
06013359104,0
06097152702,0
06097152701,0
06097150701,0
06097153002,0
06097150800,0
06097152300,0
06097153404,0
06097151309,0
06097151307,0
06097151204,0
06097152501,0
06013368001,0
06013304003,1
06037221602,0
06037234902,0
06037236203,0
06037236204,0
06037237101,0
06037237202,0
06037119340,0
06037408705,0
06037432602,1
06037432700,1
06037432801,1
06037432802,1
06037432902,1
06025011001,0
06025011302,0
06025011002,0
06025010401,0
06025010402,0
06025011303,0
06025011901,0
06025012102,0
06025012003,0
06025011903,0
06025011902,0
06025012004,0
06025012101,0
06025011301,0
06025012202,0
06025012201,0
06051000201,0
06051000202,0
06037237401,0
06037237402,0
06037239202,0
06037239501,0
06037239502,0
06037239602,0
06037239701,0
06037214902,0
06037234501,0
06037234502,0
06037265201,0
06037275101,1
06037119700,0
06037119900,0
06037120020,0
06037120030,0
06037462100,0
06037462400,0
06037295103,0
06037102103,0
06037533001,0
06037536104,1
06037600304,0
06037910715,0
